snapshot_date,sku_id,warehouse_id,opening_stock,units_received,units_sold,closing_stock,days_of_inventory,stockout_flag,reorder_triggered
2023-12-10,SKU026,WH-DEL,1620,0,76,1544,142.2,0,0
2023-12-10,SKU026,WH-BLR,1189,0,114,1075,66.0,0,0
2023-12-10,SKU027,WH-MUM,2137,0,109,2028,130.2,0,0
2023-12-10,SKU027,WH-DEL,3507,0,134,3373,176.2,0,0
2023-12-10,SKU027,WH-BLR,3603,0,134,3469,181.2,0,0
2023-12-10,SKU028,WH-MUM,1327,0,80,1247,109.1,0,0
2023-12-10,SKU028,WH-DEL,507,0,114,393,24.1,0,0
2023-12-10,SKU028,WH-BLR,648,0,86,562,45.7,0,0
2023-12-10,SKU029,WH-MUM,791,0,169,622,25.8,0,0
2023-12-10,SKU029,WH-DEL,963,0,183,780,29.8,0,0
2023-12-10,SKU029,WH-BLR,1382,0,69,1313,133.2,0,0
2023-12-10,SKU030,WH-MUM,1465,0,139,1326,66.8,0,0
2023-12-10,SKU030,WH-DEL,942,0,102,840,57.6,0,0
2023-12-10,SKU030,WH-BLR,677,1486,55,2108,268.3,0,1
2023-12-10,SKU031,WH-MUM,778,0,74,704,66.6,0,0
2023-12-10,SKU031,WH-DEL,723,0,66,657,69.7,0,0
2023-12-10,SKU031,WH-BLR,2448,0,47,2401,357.6,0,0
2023-12-10,SKU032,WH-MUM,783,0,85,698,57.5,0,0
2023-12-10,SKU032,WH-DEL,656,0,117,539,32.2,0,0
2023-12-10,SKU032,WH-BLR,836,0,65,771,83.0,0,0
2023-12-10,SKU033,WH-MUM,1583,0,96,1487,108.4,0,0
2023-12-10,SKU033,WH-DEL,2675,0,113,2562,158.7,0,0
2023-12-10,SKU033,WH-BLR,3765,0,77,3688,335.3,0,0
2023-12-10,SKU034,WH-MUM,2705,0,102,2603,178.6,0,0
2023-12-10,SKU034,WH-DEL,730,0,128,602,32.9,0,0
2023-12-10,SKU034,WH-BLR,2645,0,71,2574,253.8,0,0
2023-12-10,SKU035,WH-MUM,2888,0,75,2813,262.5,0,0
2023-12-10,SKU035,WH-DEL,3520,0,87,3433,276.2,0,0
2023-12-10,SKU035,WH-BLR,4272,0,97,4175,301.3,0,0
2023-12-10,SKU036,WH-MUM,1918,0,76,1842,169.7,0,0
2023-12-10,SKU036,WH-DEL,3361,0,64,3297,360.6,0,0
2023-12-10,SKU036,WH-BLR,3473,0,66,3407,361.3,0,0
2023-12-10,SKU037,WH-MUM,259,0,141,118,5.9,0,0
2023-12-10,SKU037,WH-DEL,749,0,80,669,58.5,0,0
2023-12-10,SKU037,WH-BLR,653,0,41,612,104.5,0,0
2023-12-10,SKU038,WH-MUM,882,0,164,718,30.6,0,0
2023-12-10,SKU038,WH-DEL,376,868,86,1158,94.3,0,1
2023-12-10,SKU038,WH-BLR,758,0,96,662,48.3,0,0
2023-12-10,SKU039,WH-MUM,1894,0,118,1776,105.4,0,0
2023-12-10,SKU039,WH-DEL,719,2178,141,2756,136.8,0,1
2023-12-10,SKU039,WH-BLR,2387,0,110,2277,144.9,0,0
2023-12-10,SKU040,WH-MUM,4586,0,150,4436,207.0,0,0
2023-12-10,SKU040,WH-DEL,1318,0,118,1200,71.2,0,0
2023-12-10,SKU040,WH-BLR,2387,0,74,2313,218.8,0,0
2023-12-10,SKU041,WH-MUM,613,0,9,604,469.8,0,0
2023-12-10,SKU041,WH-DEL,635,0,11,624,397.1,0,0
2023-12-10,SKU041,WH-BLR,856,0,8,848,742.0,0,0
2023-12-10,SKU042,WH-MUM,1462,0,6,1456,1698.7,0,0
2023-12-10,SKU042,WH-DEL,1483,0,2,1481,5183.5,0,0
2023-12-10,SKU042,WH-BLR,1087,0,9,1078,838.4,0,0
2023-12-10,SKU043,WH-MUM,2437,0,9,2428,1888.4,0,0
2023-12-10,SKU043,WH-DEL,1330,0,9,1321,1027.4,0,0
2023-12-10,SKU043,WH-BLR,1682,0,3,1679,3917.7,0,0
2023-12-10,SKU044,WH-MUM,1419,0,14,1405,702.5,0,0
2023-12-10,SKU044,WH-DEL,793,0,11,782,497.6,0,0
2023-12-10,SKU044,WH-BLR,1531,0,5,1526,2136.4,0,0
2023-12-10,SKU045,WH-MUM,1216,0,15,1201,560.5,0,0
2023-12-10,SKU045,WH-DEL,1642,0,11,1631,1037.9,0,0
2023-12-10,SKU045,WH-BLR,1530,0,3,1527,3563.0,0,0
2023-12-10,SKU046,WH-MUM,1843,0,14,1829,914.5,0,0
2023-12-10,SKU046,WH-DEL,992,0,7,985,985.0,0,0
2023-12-10,SKU046,WH-BLR,1946,0,9,1937,1506.6,0,0
2023-12-10,SKU047,WH-MUM,1099,0,10,1089,762.3,0,0
2023-12-10,SKU047,WH-DEL,951,0,11,940,598.2,0,0
2023-12-10,SKU047,WH-BLR,795,0,3,792,1848.0,0,0
2023-12-10,SKU048,WH-MUM,868,0,5,863,1208.2,0,0
2023-12-10,SKU048,WH-DEL,669,0,4,665,1163.8,0,0
2023-12-10,SKU048,WH-BLR,1743,0,1,1742,12194.0,0,0
2023-12-10,SKU049,WH-MUM,1266,0,15,1251,583.8,0,0
2023-12-10,SKU049,WH-DEL,655,0,5,650,910.0,0,0
2023-12-10,SKU049,WH-BLR,1288,0,4,1284,2247.0,0,0
2023-12-10,SKU050,WH-MUM,1273,0,11,1262,803.1,0,0
2023-12-10,SKU050,WH-DEL,4940,0,4,4936,8638.0,0,0
2023-12-10,SKU050,WH-BLR,1559,0,3,1556,3630.7,0,0
2023-12-17,SKU001,WH-MUM,449,1350,222,1577,49.7,0,1
2023-12-17,SKU001,WH-DEL,1235,0,98,1137,81.2,0,0
2023-12-17,SKU001,WH-BLR,1501,0,140,1361,68.0,0,0
2023-12-17,SKU002,WH-MUM,812,0,171,641,26.2,0,0
2023-12-17,SKU002,WH-DEL,1326,0,175,1151,46.0,0,0
2023-12-17,SKU002,WH-BLR,1365,0,126,1239,68.8,0,0
2023-12-17,SKU003,WH-MUM,1370,0,171,1199,49.1,0,0
2023-12-17,SKU003,WH-DEL,1543,0,111,1432,90.3,0,0
2023-12-17,SKU003,WH-BLR,590,1434,76,1948,179.4,0,1
2023-12-17,SKU004,WH-MUM,768,0,232,536,16.2,0,0
2023-12-17,SKU004,WH-DEL,1892,0,83,1809,152.6,0,0
2023-12-17,SKU004,WH-BLR,3264,0,145,3119,150.6,0,0
2023-12-17,SKU005,WH-MUM,2464,0,235,2229,66.4,0,0
2023-12-17,SKU005,WH-DEL,2869,0,100,2769,193.8,0,0
2023-12-17,SKU005,WH-BLR,1531,0,87,1444,116.2,0,0
2023-12-17,SKU006,WH-MUM,1512,0,209,1303,43.6,0,0
2023-12-17,SKU006,WH-DEL,1219,0,124,1095,61.8,0,0
2023-12-17,SKU006,WH-BLR,501,0,84,417,34.8,0,0
2023-12-17,SKU007,WH-MUM,2040,0,205,1835,62.7,0,0
2023-12-17,SKU007,WH-DEL,949,0,107,842,55.1,0,0
2023-12-17,SKU007,WH-BLR,766,0,78,688,61.7,0,0
2023-12-17,SKU008,WH-MUM,1450,0,181,1269,49.1,0,0
2023-12-17,SKU008,WH-DEL,1581,0,162,1419,61.3,0,0
2023-12-17,SKU008,WH-BLR,1036,0,87,949,76.4,0,0
2023-12-17,SKU009,WH-MUM,3149,0,252,2897,80.5,0,0
2023-12-17,SKU009,WH-DEL,1646,0,197,1449,51.5,0,0
2023-12-17,SKU009,WH-BLR,2335,0,121,2214,128.1,0,0
2023-12-17,SKU010,WH-MUM,1202,0,220,982,31.2,0,0
2023-12-17,SKU010,WH-DEL,1743,0,86,1657,134.9,0,0
2023-12-17,SKU010,WH-BLR,3182,0,133,3049,160.5,0,0
2023-12-17,SKU011,WH-MUM,1279,0,129,1150,62.4,0,0
2023-12-17,SKU011,WH-DEL,486,0,70,416,41.6,0,0
2023-12-17,SKU011,WH-BLR,796,0,58,738,89.1,0,0
2023-12-17,SKU012,WH-MUM,519,0,144,375,18.2,0,0
2023-12-17,SKU012,WH-DEL,390,0,97,293,21.1,0,0
2023-12-17,SKU012,WH-BLR,916,0,35,881,176.2,0,0
2023-12-17,SKU013,WH-MUM,880,1798,116,2562,154.6,0,1
2023-12-17,SKU013,WH-DEL,1566,0,88,1478,117.6,0,0
2023-12-17,SKU013,WH-BLR,1493,0,43,1450,236.0,0,0
2023-12-17,SKU014,WH-MUM,334,1835,101,2068,143.3,0,1
2023-12-17,SKU014,WH-DEL,1915,0,66,1849,196.1,0,0
2023-12-17,SKU014,WH-BLR,1149,0,34,1115,229.6,0,0
2023-12-17,SKU015,WH-MUM,1697,0,116,1581,95.4,0,0
2023-12-17,SKU015,WH-DEL,2257,0,94,2163,161.1,0,0
2023-12-17,SKU015,WH-BLR,913,0,61,852,97.8,0,0
2023-12-17,SKU016,WH-MUM,799,0,88,711,56.6,0,0
2023-12-17,SKU016,WH-DEL,763,0,111,652,41.1,0,0
2023-12-17,SKU016,WH-BLR,1178,0,81,1097,94.8,0,0
2023-12-17,SKU017,WH-MUM,1593,0,91,1502,115.5,0,0
2023-12-17,SKU017,WH-DEL,1477,0,127,1350,74.4,0,0
2023-12-17,SKU017,WH-BLR,1819,0,65,1754,188.9,0,0
2023-12-17,SKU018,WH-MUM,897,0,129,768,41.7,0,0
2023-12-17,SKU018,WH-DEL,1696,0,76,1620,149.2,0,0
2023-12-17,SKU018,WH-BLR,1709,0,87,1622,130.5,0,0
2023-12-17,SKU019,WH-MUM,1803,0,131,1672,89.3,0,0
2023-12-17,SKU019,WH-DEL,2956,0,59,2897,343.7,0,0
2023-12-17,SKU019,WH-BLR,1271,0,51,1220,167.5,0,0
2023-12-17,SKU020,WH-MUM,614,0,138,476,24.1,0,0
2023-12-17,SKU020,WH-DEL,1498,0,78,1420,127.4,0,0
2023-12-17,SKU020,WH-BLR,2257,0,61,2196,252.0,0,0
2023-12-17,SKU021,WH-MUM,1071,0,74,997,94.3,0,0
2023-12-17,SKU021,WH-DEL,1404,0,135,1269,65.8,0,0
2023-12-17,SKU021,WH-BLR,1405,0,118,1287,76.3,0,0
2023-12-17,SKU022,WH-MUM,2045,0,144,1901,92.4,0,0
2023-12-17,SKU022,WH-DEL,2701,0,106,2595,171.4,0,0
2023-12-17,SKU022,WH-BLR,1625,0,92,1533,116.6,0,0
2023-12-17,SKU023,WH-MUM,986,0,139,847,42.7,0,0
2023-12-17,SKU023,WH-DEL,1530,0,138,1392,70.6,0,0
2023-12-17,SKU023,WH-BLR,2852,0,76,2776,255.7,0,0
2023-12-17,SKU024,WH-MUM,2119,0,164,1955,83.4,0,0
2023-12-17,SKU024,WH-DEL,887,0,145,742,35.8,0,0
2023-12-17,SKU024,WH-BLR,982,0,108,874,56.6,0,0
2023-12-17,SKU025,WH-MUM,2930,0,144,2786,135.4,0,0
2023-12-17,SKU025,WH-DEL,3271,0,62,3209,362.3,0,0
2023-12-17,SKU025,WH-BLR,2853,0,100,2753,192.7,0,0
2023-12-17,SKU026,WH-MUM,1809,0,121,1688,97.7,0,0
2023-12-17,SKU026,WH-DEL,1544,0,170,1374,56.6,0,0
2023-12-17,SKU026,WH-BLR,1075,0,82,993,84.8,0,0
2023-12-17,SKU027,WH-MUM,2028,0,180,1848,71.9,0,0
2023-12-17,SKU027,WH-DEL,3373,0,74,3299,312.1,0,0
2023-12-17,SKU027,WH-BLR,3469,0,112,3357,209.8,0,0
2023-12-17,SKU028,WH-MUM,1247,0,73,1174,112.6,0,0
2023-12-17,SKU028,WH-DEL,393,0,133,260,13.7,0,0
2023-12-17,SKU028,WH-BLR,562,0,95,467,34.4,0,0
2023-12-17,SKU029,WH-MUM,622,0,134,488,25.5,0,0
2023-12-17,SKU029,WH-DEL,780,0,76,704,64.8,0,0
2023-12-17,SKU029,WH-BLR,1313,0,66,1247,132.3,0,0
2023-12-17,SKU030,WH-MUM,1326,0,138,1188,60.3,0,0
2023-12-17,SKU030,WH-DEL,840,0,138,702,35.6,0,0
2023-12-17,SKU030,WH-BLR,2108,0,93,2015,151.7,0,0
2023-12-17,SKU031,WH-MUM,704,0,103,601,40.8,0,0
2023-12-17,SKU031,WH-DEL,657,0,119,538,31.6,0,0
2023-12-17,SKU031,WH-BLR,2401,0,97,2304,166.3,0,0
2023-12-17,SKU032,WH-MUM,698,0,147,551,26.2,0,0
2023-12-17,SKU032,WH-DEL,539,0,147,392,18.7,0,0
2023-12-17,SKU032,WH-BLR,771,0,41,730,124.6,0,0
2023-12-17,SKU033,WH-MUM,1487,0,132,1355,71.9,0,0
2023-12-17,SKU033,WH-DEL,2562,0,144,2418,117.5,0,0
2023-12-17,SKU033,WH-BLR,3688,0,88,3600,286.4,0,0
2023-12-17,SKU034,WH-MUM,2603,0,112,2491,155.7,0,0
2023-12-17,SKU034,WH-DEL,602,0,150,452,21.1,0,0
2023-12-17,SKU034,WH-BLR,2574,0,42,2532,422.0,0,0
2023-12-17,SKU035,WH-MUM,2813,0,148,2665,126.0,0,0
2023-12-17,SKU035,WH-DEL,3433,0,64,3369,368.5,0,0
2023-12-17,SKU035,WH-BLR,4175,0,112,4063,253.9,0,0
2023-12-17,SKU036,WH-MUM,1842,0,70,1772,177.2,0,0
2023-12-17,SKU036,WH-DEL,3297,0,91,3206,246.6,0,0
2023-12-17,SKU036,WH-BLR,3407,0,56,3351,418.9,0,0
2023-12-17,SKU037,WH-MUM,118,663,127,654,36.0,0,1
2023-12-17,SKU037,WH-DEL,669,0,141,528,26.2,0,0
2023-12-17,SKU037,WH-BLR,612,0,82,530,45.2,0,0
2023-12-17,SKU038,WH-MUM,718,0,166,552,23.3,0,0
2023-12-17,SKU038,WH-DEL,1158,0,118,1040,61.7,0,0
2023-12-17,SKU038,WH-BLR,662,0,122,540,31.0,0,0
2023-12-17,SKU039,WH-MUM,1776,0,101,1675,116.1,0,0
2023-12-17,SKU039,WH-DEL,2756,0,82,2674,228.3,0,0
2023-12-17,SKU039,WH-BLR,2277,0,44,2233,355.2,0,0
2023-12-17,SKU040,WH-MUM,4436,0,164,4272,182.3,0,0
2023-12-17,SKU040,WH-DEL,1200,0,131,1069,57.1,0,0
2023-12-17,SKU040,WH-BLR,2313,0,49,2264,323.4,0,0
2023-12-17,SKU041,WH-MUM,604,0,10,594,415.8,0,0
2023-12-17,SKU041,WH-DEL,624,0,1,623,4361.0,0,0
2023-12-17,SKU041,WH-BLR,848,0,9,839,652.6,0,0
2023-12-17,SKU042,WH-MUM,1456,0,2,1454,5089.0,0,0
2023-12-17,SKU042,WH-DEL,1481,0,5,1476,2066.4,0,0
2023-12-17,SKU042,WH-BLR,1078,0,7,1071,1071.0,0,0
2023-12-17,SKU043,WH-MUM,2428,0,14,2414,1207.0,0,0
2023-12-17,SKU043,WH-DEL,1321,0,10,1311,917.7,0,0
2023-12-17,SKU043,WH-BLR,1679,0,4,1675,2931.2,0,0
2023-12-17,SKU044,WH-MUM,1405,0,10,1395,976.5,0,0
2023-12-17,SKU044,WH-DEL,782,0,11,771,490.6,0,0
2023-12-17,SKU044,WH-BLR,1526,0,5,1521,2129.4,0,0
2023-12-17,SKU045,WH-MUM,1201,0,9,1192,927.1,0,0
2023-12-17,SKU045,WH-DEL,1631,0,9,1622,1261.6,0,0
2023-12-17,SKU045,WH-BLR,1527,0,2,1525,5337.5,0,0
2023-12-17,SKU046,WH-MUM,1829,0,10,1819,1273.3,0,0
2023-12-17,SKU046,WH-DEL,985,0,6,979,1142.2,0,0
2023-12-17,SKU046,WH-BLR,1937,0,7,1930,1930.0,0,0
2023-12-17,SKU047,WH-MUM,1089,0,12,1077,628.2,0,0
2023-12-17,SKU047,WH-DEL,940,0,10,930,651.0,0,0
2023-12-17,SKU047,WH-BLR,792,0,4,788,1379.0,0,0
2023-12-17,SKU048,WH-MUM,863,0,10,853,597.1,0,0
2023-12-17,SKU048,WH-DEL,665,0,12,653,380.9,0,0
2023-12-17,SKU048,WH-BLR,1742,0,8,1734,1517.2,0,0
2023-12-17,SKU049,WH-MUM,1251,0,7,1244,1244.0,0,0
2023-12-17,SKU049,WH-DEL,650,0,6,644,751.3,0,0
2023-12-17,SKU049,WH-BLR,1284,0,1,1283,8981.0,0,0
2023-12-17,SKU050,WH-MUM,1262,0,14,1248,624.0,0,0
2023-12-17,SKU050,WH-DEL,4936,0,7,4929,4929.0,0,0
2023-12-17,SKU050,WH-BLR,1556,0,8,1548,1354.5,0,0
2023-12-24,SKU001,WH-MUM,1577,0,153,1424,65.2,0,0
2023-12-24,SKU001,WH-DEL,1137,0,173,964,39.0,0,0
2023-12-24,SKU001,WH-BLR,1361,0,146,1215,58.3,0,0
2023-12-24,SKU002,WH-MUM,641,0,158,483,21.4,0,0
2023-12-24,SKU002,WH-DEL,1151,0,130,1021,55.0,0,0
2023-12-24,SKU002,WH-BLR,1239,0,132,1107,58.7,0,0
2023-12-24,SKU003,WH-MUM,1199,0,239,960,28.1,0,0
2023-12-24,SKU003,WH-DEL,1432,0,114,1318,80.9,0,0
2023-12-24,SKU003,WH-BLR,1948,0,98,1850,132.1,0,0
2023-12-24,SKU004,WH-MUM,536,3790,219,4107,131.3,0,1
2023-12-24,SKU004,WH-DEL,1809,0,79,1730,153.3,0,0
2023-12-24,SKU004,WH-BLR,3119,0,156,2963,133.0,0,0
2023-12-24,SKU005,WH-MUM,2229,0,163,2066,88.7,0,0
2023-12-24,SKU005,WH-DEL,2769,0,181,2588,100.1,0,0
2023-12-24,SKU005,WH-BLR,1444,0,133,1311,69.0,0,0
2023-12-24,SKU006,WH-MUM,1303,0,228,1075,33.0,0,0
2023-12-24,SKU006,WH-DEL,1095,0,101,994,68.9,0,0
2023-12-24,SKU006,WH-BLR,417,1680,87,2010,161.7,0,1
2023-12-24,SKU007,WH-MUM,1835,0,164,1671,71.3,0,0
2023-12-24,SKU007,WH-DEL,842,0,168,674,28.1,0,0
2023-12-24,SKU007,WH-BLR,688,0,150,538,25.1,0,0
2023-12-24,SKU008,WH-MUM,1269,0,139,1130,56.9,0,0
2023-12-24,SKU008,WH-DEL,1419,0,157,1262,56.3,0,0
2023-12-24,SKU008,WH-BLR,949,0,80,869,76.0,0,0
2023-12-24,SKU009,WH-MUM,2897,0,237,2660,78.6,0,0
2023-12-24,SKU009,WH-DEL,1449,0,169,1280,53.0,0,0
2023-12-24,SKU009,WH-BLR,2214,0,96,2118,154.4,0,0
2023-12-24,SKU010,WH-MUM,982,0,209,773,25.9,0,0
2023-12-24,SKU010,WH-DEL,1657,0,141,1516,75.3,0,0
2023-12-24,SKU010,WH-BLR,3049,0,133,2916,153.5,0,0
2023-12-24,SKU011,WH-MUM,1150,0,98,1052,75.1,0,0
2023-12-24,SKU011,WH-DEL,416,0,76,340,31.3,0,0
2023-12-24,SKU011,WH-BLR,738,0,58,680,82.1,0,0
2023-12-24,SKU012,WH-MUM,375,0,83,292,24.6,0,0
2023-12-24,SKU012,WH-DEL,293,1464,101,1656,114.8,0,1
2023-12-24,SKU012,WH-BLR,881,0,35,846,169.2,0,0
2023-12-24,SKU013,WH-MUM,2562,0,85,2477,204.0,0,0
2023-12-24,SKU013,WH-DEL,1478,0,115,1363,83.0,0,0
2023-12-24,SKU013,WH-BLR,1450,0,69,1381,140.1,0,0
2023-12-24,SKU014,WH-MUM,2068,0,137,1931,98.7,0,0
2023-12-24,SKU014,WH-DEL,1849,0,81,1768,152.8,0,0
2023-12-24,SKU014,WH-BLR,1115,0,31,1084,244.8,0,0
2023-12-24,SKU015,WH-MUM,1581,0,62,1519,171.5,0,0
2023-12-24,SKU015,WH-DEL,2163,0,50,2113,295.8,0,0
2023-12-24,SKU015,WH-BLR,852,2712,55,3509,446.6,0,1
2023-12-24,SKU016,WH-MUM,711,0,92,619,47.1,0,0
2023-12-24,SKU016,WH-DEL,652,0,118,534,31.7,0,0
2023-12-24,SKU016,WH-BLR,1097,0,83,1014,85.5,0,0
2023-12-24,SKU017,WH-MUM,1502,0,94,1408,104.9,0,0
2023-12-24,SKU017,WH-DEL,1350,0,87,1263,101.6,0,0
2023-12-24,SKU017,WH-BLR,1754,0,50,1704,238.6,0,0
2023-12-24,SKU018,WH-MUM,768,0,130,638,34.4,0,0
2023-12-24,SKU018,WH-DEL,1620,0,100,1520,106.4,0,0
2023-12-24,SKU018,WH-BLR,1622,0,68,1554,160.0,0,0
2023-12-24,SKU019,WH-MUM,1672,0,113,1559,96.6,0,0
2023-12-24,SKU019,WH-DEL,2897,0,53,2844,375.6,0,0
2023-12-24,SKU019,WH-BLR,1220,0,51,1169,160.5,0,0
2023-12-24,SKU020,WH-MUM,476,2432,139,2769,139.4,0,1
2023-12-24,SKU020,WH-DEL,1420,0,103,1317,89.5,0,0
2023-12-24,SKU020,WH-BLR,2196,0,33,2163,458.8,0,0
2023-12-24,SKU021,WH-MUM,997,0,211,786,26.1,0,0
2023-12-24,SKU021,WH-DEL,1269,0,183,1086,41.5,0,0
2023-12-24,SKU021,WH-BLR,1287,0,64,1223,133.8,0,0
2023-12-24,SKU022,WH-MUM,1901,0,190,1711,63.0,0,0
2023-12-24,SKU022,WH-DEL,2595,0,112,2483,155.2,0,0
2023-12-24,SKU022,WH-BLR,1533,0,54,1479,191.7,0,0
2023-12-24,SKU023,WH-MUM,847,0,201,646,22.5,0,0
2023-12-24,SKU023,WH-DEL,1392,0,95,1297,95.6,0,0
2023-12-24,SKU023,WH-BLR,2776,0,124,2652,149.7,0,0
2023-12-24,SKU024,WH-MUM,1955,0,102,1853,127.2,0,0
2023-12-24,SKU024,WH-DEL,742,1532,158,2116,93.7,0,1
2023-12-24,SKU024,WH-BLR,874,0,134,740,38.7,0,0
2023-12-24,SKU025,WH-MUM,2786,0,208,2578,86.8,0,0
2023-12-24,SKU025,WH-DEL,3209,0,148,3061,144.8,0,0
2023-12-24,SKU025,WH-BLR,2753,0,117,2636,157.7,0,0
2023-12-24,SKU026,WH-MUM,1688,0,133,1555,81.8,0,0
2023-12-24,SKU026,WH-DEL,1374,0,183,1191,45.6,0,0
2023-12-24,SKU026,WH-BLR,993,0,91,902,69.4,0,0
2023-12-24,SKU027,WH-MUM,1848,0,174,1674,67.3,0,0
2023-12-24,SKU027,WH-DEL,3299,0,94,3205,238.7,0,0
2023-12-24,SKU027,WH-BLR,3357,0,89,3268,257.0,0,0
2023-12-24,SKU028,WH-MUM,1174,0,121,1053,60.9,0,0
2023-12-24,SKU028,WH-DEL,260,1232,147,1345,64.0,0,1
2023-12-24,SKU028,WH-BLR,467,0,136,331,17.0,0,0
2023-12-24,SKU029,WH-MUM,488,0,184,304,11.6,0,0
2023-12-24,SKU029,WH-DEL,704,0,114,590,36.2,0,0
2023-12-24,SKU029,WH-BLR,1247,0,82,1165,99.5,0,0
2023-12-24,SKU030,WH-MUM,1188,0,208,980,33.0,0,0
2023-12-24,SKU030,WH-DEL,702,1486,134,2054,107.3,0,1
2023-12-24,SKU030,WH-BLR,2015,0,112,1903,118.9,0,0
2023-12-24,SKU031,WH-MUM,601,0,139,462,23.3,0,0
2023-12-24,SKU031,WH-DEL,538,2284,90,2732,212.5,0,1
2023-12-24,SKU031,WH-BLR,2304,0,104,2200,148.1,0,0
2023-12-24,SKU032,WH-MUM,551,0,103,448,30.4,0,0
2023-12-24,SKU032,WH-DEL,392,0,104,288,19.4,0,0
2023-12-24,SKU032,WH-BLR,730,0,50,680,95.2,0,0
2023-12-24,SKU033,WH-MUM,1355,0,66,1289,136.7,0,0
2023-12-24,SKU033,WH-DEL,2418,0,113,2305,142.8,0,0
2023-12-24,SKU033,WH-BLR,3600,0,42,3558,593.0,0,0
2023-12-24,SKU034,WH-MUM,2491,0,156,2335,104.8,0,0
2023-12-24,SKU034,WH-DEL,452,2355,121,2686,155.4,0,1
2023-12-24,SKU034,WH-BLR,2532,0,87,2445,196.7,0,0
2023-12-24,SKU035,WH-MUM,2665,0,68,2597,267.3,0,0
2023-12-24,SKU035,WH-DEL,3369,0,140,3229,161.4,0,0
2023-12-24,SKU035,WH-BLR,4063,0,45,4018,625.0,0,0
2023-12-24,SKU036,WH-MUM,1772,0,169,1603,66.4,0,0
2023-12-24,SKU036,WH-DEL,3206,0,95,3111,229.2,0,0
2023-12-24,SKU036,WH-BLR,3351,0,111,3240,204.3,0,0
2023-12-24,SKU037,WH-MUM,654,0,142,512,25.2,0,0
2023-12-24,SKU037,WH-DEL,528,0,164,364,15.5,0,0
2023-12-24,SKU037,WH-BLR,530,0,57,473,58.1,0,0
2023-12-24,SKU038,WH-MUM,552,0,129,423,23.0,0,0
2023-12-24,SKU038,WH-DEL,1040,0,57,983,120.7,0,0
2023-12-24,SKU038,WH-BLR,540,0,77,463,42.1,0,0
2023-12-24,SKU039,WH-MUM,1675,0,129,1546,83.9,0,0
2023-12-24,SKU039,WH-DEL,2674,0,158,2516,111.5,0,0
2023-12-24,SKU039,WH-BLR,2233,0,109,2124,136.4,0,0
2023-12-24,SKU040,WH-MUM,4272,0,163,4109,176.5,0,0
2023-12-24,SKU040,WH-DEL,1069,0,57,1012,124.3,0,0
2023-12-24,SKU040,WH-BLR,2264,0,75,2189,204.3,0,0
2023-12-24,SKU041,WH-MUM,594,0,6,588,686.0,0,0
2023-12-24,SKU041,WH-DEL,623,0,5,618,865.2,0,0
2023-12-24,SKU041,WH-BLR,839,0,2,837,2929.5,0,0
2023-12-24,SKU042,WH-MUM,1454,0,8,1446,1265.2,0,0
2023-12-24,SKU042,WH-DEL,1476,0,6,1470,1715.0,0,0
2023-12-24,SKU042,WH-BLR,1071,0,3,1068,2492.0,0,0
2023-12-24,SKU043,WH-MUM,2414,0,2,2412,8442.0,0,0
2023-12-24,SKU043,WH-DEL,1311,0,3,1308,3052.0,0,0
2023-12-24,SKU043,WH-BLR,1675,0,7,1668,1668.0,0,0
2023-12-24,SKU044,WH-MUM,1395,0,2,1393,4875.5,0,0
2023-12-24,SKU044,WH-DEL,771,0,10,761,532.7,0,0
2023-12-24,SKU044,WH-BLR,1521,0,3,1518,3542.0,0,0
2023-12-24,SKU045,WH-MUM,1192,0,15,1177,549.3,0,0
2023-12-24,SKU045,WH-DEL,1622,0,2,1620,5670.0,0,0
2023-12-24,SKU045,WH-BLR,1525,0,7,1518,1518.0,0,0
2023-12-24,SKU046,WH-MUM,1819,0,6,1813,2115.2,0,0
2023-12-24,SKU046,WH-DEL,979,0,5,974,1363.6,0,0
2023-12-24,SKU046,WH-BLR,1930,0,5,1925,2695.0,0,0
2023-12-24,SKU047,WH-MUM,1077,0,8,1069,935.4,0,0
2023-12-24,SKU047,WH-DEL,930,0,7,923,923.0,0,0
2023-12-24,SKU047,WH-BLR,788,0,2,786,2751.0,0,0
2023-12-24,SKU048,WH-MUM,853,0,15,838,391.1,0,0
2023-12-24,SKU048,WH-DEL,653,0,12,641,373.9,0,0
2023-12-24,SKU048,WH-BLR,1734,0,6,1728,2016.0,0,0
2023-12-24,SKU049,WH-MUM,1244,0,13,1231,662.8,0,0
2023-12-24,SKU049,WH-DEL,644,0,11,633,402.8,0,0
2023-12-24,SKU049,WH-BLR,1283,0,1,1282,8974.0,0,0
2023-12-24,SKU050,WH-MUM,1248,0,5,1243,1740.2,0,0
2023-12-24,SKU050,WH-DEL,4929,0,7,4922,4922.0,0,0
2023-12-24,SKU050,WH-BLR,1548,0,8,1540,1347.5,0,0
2023-12-31,SKU001,WH-MUM,1424,0,171,1253,51.3,0,0
2023-12-31,SKU001,WH-DEL,964,0,95,869,64.0,0,0
2023-12-31,SKU001,WH-BLR,1215,0,137,1078,55.1,0,0
2023-12-31,SKU002,WH-MUM,483,0,147,336,16.0,0,0
2023-12-31,SKU002,WH-DEL,1021,0,106,915,60.4,0,0
2023-12-31,SKU002,WH-BLR,1107,0,98,1009,72.1,0,0
2023-12-31,SKU003,WH-MUM,960,0,103,857,58.2,0,0
