po_id,supplier_id,sku_id,order_date,promised_delivery_date,actual_delivery_date,ordered_qty,received_qty,defect_qty,unit_cost_inr,po_value_inr,delay_days,po_status,fill_rate,defect_rate,is_delayed,is_cancelled,order_month,order_quarter,order_year
PO01238,SUP010,SKU031,2024-11-02,2024-11-15,2024-11-15,2009,1977,22,263.69,529753.21,0.0,Delivered,0.9841,0.0111,0,0,2024-11,2024Q4,2024
PO01239,SUP010,SKU039,2024-07-20,2024-08-02,2024-08-05,2608,2479,42,352.57,919502.56,3.0,Delivered,0.9505,0.0169,1,0,2024-07,2024Q3,2024
PO01240,SUP010,SKU036,2023-02-15,2023-02-28,2023-02-28,4652,4522,21,205.71,956962.92,0.0,Delivered,0.9721,0.0046,0,0,2023-02,2023Q1,2023
PO01241,SUP010,SKU036,2024-08-07,2024-08-20,2024-08-19,1084,1064,3,205.71,222989.64,0.0,Delivered,0.9815,0.0028,0,0,2024-08,2024Q3,2024
PO01242,SUP010,SKU033,2024-09-13,2024-09-26,2024-09-25,3569,3474,43,326.65,1165813.85,0.0,Delivered,0.9734,0.0124,0,0,2024-09,2024Q3,2024
PO01243,SUP010,SKU039,2024-01-13,2024-01-26,2024-01-24,709,677,4,352.57,249972.13,0.0,Partial,0.9549,0.0059,0,0,2024-01,2024Q1,2024
PO01244,SUP010,SKU032,2024-08-18,2024-08-31,2024-08-30,767,753,11,159.44,122290.48,0.0,Partial,0.9817,0.0146,0,0,2024-08,2024Q3,2024
PO01245,SUP010,SKU039,2023-03-21,2023-04-03,2023-04-01,4624,4623,67,352.57,1630283.68,0.0,Delivered,0.9998,0.0145,0,0,2023-03,2023Q1,2023
PO01246,SUP010,SKU034,2023-05-05,2023-05-18,2023-05-18,4369,4294,27,127.23,555867.87,0.0,Delivered,0.9828,0.0063,0,0,2023-05,2023Q2,2023
PO01247,SUP010,SKU034,2024-08-12,2024-08-25,2024-08-25,3465,3331,64,127.23,440851.95,0.0,Partial,0.9613,0.0192,0,0,2024-08,2024Q3,2024
PO01248,SUP010,SKU038,2024-03-31,2024-04-13,2024-04-12,1152,1114,20,260.65,300268.8,0.0,Delivered,0.967,0.018,0,0,2024-03,2024Q1,2024
PO01249,SUP010,SKU040,2024-09-11,2024-09-24,2024-09-24,1526,1520,27,170.76,260579.76,0.0,Partial,0.9961,0.0178,0,0,2024-09,2024Q3,2024
PO01250,SUP010,SKU033,2024-11-12,2024-11-25,2024-11-24,3298,3184,26,326.65,1077291.7,0.0,Partial,0.9654,0.0082,0,0,2024-11,2024Q4,2024
PO01251,SUP010,SKU035,2024-08-12,2024-08-25,2024-08-25,1973,1960,4,369.67,729358.91,0.0,Partial,0.9934,0.002,0,0,2024-08,2024Q3,2024
PO01252,SUP010,SKU033,2024-07-21,2024-08-03,2024-08-03,1535,1524,0,326.65,501407.75,0.0,Delivered,0.9928,0.0,0,0,2024-07,2024Q3,2024
PO01253,SUP010,SKU035,2023-03-16,2023-03-29,2023-03-28,3959,3831,42,369.67,1463523.53,0.0,Delivered,0.9677,0.011,0,0,2023-03,2023Q1,2023
PO01254,SUP010,SKU036,2023-05-02,2023-05-15,2023-05-14,1382,1381,20,205.71,284291.22,0.0,Partial,0.9993,0.0145,0,0,2023-05,2023Q2,2023
PO01255,SUP010,SKU033,2024-04-04,2024-04-17,2024-04-15,4069,3924,10,326.65,1329138.85,0.0,Delivered,0.9644,0.0025,0,0,2024-04,2024Q2,2024
PO01256,SUP010,SKU038,2024-08-26,2024-09-08,2024-09-08,1747,1737,12,260.65,455355.55,0.0,Delivered,0.9943,0.0069,0,0,2024-08,2024Q3,2024
PO01257,SUP010,SKU036,2024-01-24,2024-02-06,2024-02-04,2788,2780,16,205.71,573519.48,0.0,Partial,0.9971,0.0058,0,0,2024-01,2024Q1,2024
PO01258,SUP010,SKU036,2023-02-19,2023-03-04,2023-03-02,4663,4626,29,205.71,959225.73,0.0,Delivered,0.9921,0.0063,0,0,2023-02,2023Q1,2023
PO01259,SUP010,SKU032,2023-07-02,2023-07-15,2023-07-17,4026,3929,48,159.44,641905.44,2.0,Delivered,0.9759,0.0122,1,0,2023-07,2023Q3,2023
PO01260,SUP010,SKU035,2023-12-22,2024-01-04,2024-01-03,4486,4360,25,369.67,1658339.62,0.0,Delivered,0.9719,0.0057,0,0,2023-12,2023Q4,2023
PO01261,SUP010,SKU033,2024-09-12,2024-09-25,2024-09-23,2782,2662,44,326.65,908740.3,0.0,Partial,0.9569,0.0165,0,0,2024-09,2024Q3,2024
PO01262,SUP010,SKU031,2023-01-29,2023-02-11,2023-02-16,4906,4856,80,263.69,1293663.14,5.0,Partial,0.9898,0.0165,1,0,2023-01,2023Q1,2023
PO01263,SUP010,SKU035,2024-01-14,2024-01-27,2024-01-25,3993,3939,65,369.67,1476092.31,0.0,Delivered,0.9865,0.0165,0,0,2024-01,2024Q1,2024
PO01264,SUP010,SKU033,2023-04-23,2023-05-06,2023-05-06,4140,4116,7,326.65,1352331.0,0.0,Delivered,0.9942,0.0017,0,0,2023-04,2023Q2,2023
PO01265,SUP010,SKU033,2023-10-13,2023-10-26,2023-10-25,1147,1132,1,326.65,374667.55,0.0,Partial,0.9869,0.0009,0,0,2023-10,2023Q4,2023
PO01266,SUP010,SKU031,2024-06-03,2024-06-16,2024-06-14,4701,4623,63,263.69,1239606.69,0.0,Partial,0.9834,0.0136,0,0,2024-06,2024Q2,2024
PO01267,SUP010,SKU031,2024-03-19,2024-04-01,2024-03-30,3101,2975,49,263.69,817702.69,0.0,Delivered,0.9594,0.0165,0,0,2024-03,2024Q1,2024
PO01268,SUP010,SKU038,2024-10-11,2024-10-24,2024-10-22,3581,3558,13,260.65,933387.65,0.0,Partial,0.9936,0.0037,0,0,2024-10,2024Q4,2024
PO01269,SUP010,SKU039,2023-06-05,2023-06-18,2023-06-17,2815,2692,4,352.57,992484.55,0.0,Delivered,0.9563,0.0015,0,0,2023-06,2023Q2,2023
PO01270,SUP010,SKU038,2023-08-08,2023-08-21,,775,0,0,260.65,202003.75,,Cancelled,0.0,0.0,0,1,2023-08,2023Q3,2023
PO01271,SUP010,SKU034,2024-07-25,2024-08-07,2024-08-07,3925,3863,48,127.23,499377.75,0.0,Delivered,0.9842,0.0124,0,0,2024-07,2024Q3,2024
PO01272,SUP010,SKU038,2024-10-15,2024-10-28,2024-10-28,2958,2934,39,260.65,771002.7,0.0,Delivered,0.9919,0.0133,0,0,2024-10,2024Q4,2024
PO01273,SUP010,SKU035,2024-10-07,2024-10-20,2024-10-19,2920,2788,49,369.67,1079436.4,0.0,Partial,0.9548,0.0176,0,0,2024-10,2024Q4,2024
PO01274,SUP010,SKU032,2024-03-05,2024-03-18,2024-03-16,3980,3804,24,159.44,634571.2,0.0,Delivered,0.9558,0.0063,0,0,2024-03,2024Q1,2024
PO01275,SUP010,SKU035,2023-12-22,2024-01-04,2024-01-03,4507,4417,2,369.67,1666102.69,0.0,Delivered,0.98,0.0005,0,0,2023-12,2023Q4,2023
PO01276,SUP010,SKU037,2024-06-03,2024-06-16,2024-06-15,998,976,13,125.09,124839.82,0.0,Partial,0.978,0.0133,0,0,2024-06,2024Q2,2024
PO01277,SUP010,SKU031,2024-02-05,2024-02-18,2024-02-17,947,912,6,263.69,249714.43,0.0,Delivered,0.963,0.0066,0,0,2024-02,2024Q1,2024
PO01278,SUP010,SKU040,2023-11-12,2023-11-25,2023-11-25,4891,4696,89,170.76,835187.16,0.0,Delivered,0.9601,0.019,0,0,2023-11,2023Q4,2023
PO01279,SUP010,SKU036,2024-09-17,2024-09-30,2024-09-30,672,665,9,205.71,138237.12,0.0,Partial,0.9896,0.0135,0,0,2024-09,2024Q3,2024
PO01280,SUP010,SKU037,2024-07-20,2024-08-02,2024-08-04,3466,3385,56,125.09,433561.94,2.0,Delivered,0.9766,0.0165,1,0,2024-07,2024Q3,2024
PO01281,SUP010,SKU031,2023-08-23,2023-09-05,2023-09-04,3215,3120,15,263.69,847763.35,0.0,Delivered,0.9705,0.0048,0,0,2023-08,2023Q3,2023
PO01282,SUP010,SKU035,2023-02-06,2023-02-19,2023-02-17,1339,1305,1,369.67,494988.13,0.0,Delivered,0.9746,0.0008,0,0,2023-02,2023Q1,2023
PO01283,SUP010,SKU037,2023-11-05,2023-11-18,2023-11-16,2525,2403,39,125.09,315852.25,0.0,Delivered,0.9517,0.0162,0,0,2023-11,2023Q4,2023
PO01284,SUP010,SKU037,2024-11-02,2024-11-15,2024-11-14,1195,1139,16,125.09,149482.55,0.0,Delivered,0.9531,0.014,0,0,2024-11,2024Q4,2024
PO01285,SUP010,SKU040,2023-01-21,2023-02-03,2023-02-01,1743,1664,13,170.76,297634.68,0.0,Delivered,0.9547,0.0078,0,0,2023-01,2023Q1,2023
PO01286,SUP010,SKU040,2023-11-16,2023-11-29,2023-11-27,691,666,1,170.76,117995.16,0.0,Delivered,0.9638,0.0015,0,0,2023-11,2023Q4,2023
PO01287,SUP010,SKU039,2024-04-27,2024-05-10,2024-05-10,3828,3743,67,352.57,1349637.96,0.0,Delivered,0.9778,0.0179,0,0,2024-04,2024Q2,2024
PO01288,SUP010,SKU038,2024-06-02,2024-06-15,2024-06-19,3724,3714,53,260.65,970660.6,4.0,Delivered,0.9973,0.0143,1,0,2024-06,2024Q2,2024
PO01289,SUP010,SKU036,2023-08-18,2023-08-31,2023-09-02,4162,4030,51,205.71,856165.02,2.0,Delivered,0.9683,0.0127,1,0,2023-08,2023Q3,2023
PO01290,SUP010,SKU032,2023-05-28,2023-06-10,2023-06-10,1886,1811,21,159.44,300703.84,0.0,Delivered,0.9602,0.0116,0,0,2023-05,2023Q2,2023
PO01291,SUP010,SKU036,2023-05-25,2023-06-07,2023-06-05,2404,2290,18,205.71,494526.84,0.0,Delivered,0.9526,0.0079,0,0,2023-05,2023Q2,2023
PO01292,SUP010,SKU039,2023-06-04,2023-06-17,2023-06-15,3830,3805,15,352.57,1350343.1,0.0,Partial,0.9935,0.0039,0,0,2023-06,2023Q2,2023
PO01293,SUP010,SKU032,2024-05-15,2024-05-28,2024-05-26,2431,2348,24,159.44,387598.64,0.0,Delivered,0.9659,0.0102,0,0,2024-05,2024Q2,2024
PO01294,SUP010,SKU038,2023-04-18,2023-05-01,2023-05-03,611,585,1,260.65,159257.15,2.0,Delivered,0.9574,0.0017,1,0,2023-04,2023Q2,2023
PO01295,SUP010,SKU037,2023-04-27,2023-05-10,2023-05-10,4797,4674,51,125.09,600056.73,0.0,Delivered,0.9744,0.0109,0,0,2023-04,2023Q2,2023
PO01296,SUP010,SKU033,2023-01-10,2023-01-23,2023-01-22,2720,2655,19,326.65,888488.0,0.0,Delivered,0.9761,0.0072,0,0,2023-01,2023Q1,2023
PO01297,SUP010,SKU036,2023-05-25,2023-06-07,2023-06-05,3541,3455,31,205.71,728419.11,0.0,Partial,0.9757,0.009,0,0,2023-05,2023Q2,2023
PO01298,SUP010,SKU031,2023-05-19,2023-06-01,2023-05-31,580,560,5,263.69,152940.2,0.0,Partial,0.9655,0.0089,0,0,2023-05,2023Q2,2023
PO01299,SUP010,SKU040,2023-11-16,2023-11-29,2023-11-29,4905,4772,59,170.76,837577.8,0.0,Partial,0.9729,0.0124,0,0,2023-11,2023Q4,2023
PO01300,SUP010,SKU037,2023-06-10,2023-06-23,2023-06-23,3325,3263,17,125.09,415924.25,0.0,Delivered,0.9814,0.0052,0,0,2023-06,2023Q2,2023
PO01301,SUP010,SKU040,2024-08-21,2024-09-03,2024-09-02,2586,2529,10,170.76,441585.36,0.0,Delivered,0.978,0.004,0,0,2024-08,2024Q3,2024
PO01302,SUP010,SKU037,2023-06-06,2023-06-19,2023-06-19,2653,2595,27,125.09,331863.77,0.0,Partial,0.9781,0.0104,0,0,2023-06,2023Q2,2023
PO01303,SUP010,SKU038,2023-12-05,2023-12-18,2023-12-16,2771,2766,34,260.65,722261.15,0.0,Delivered,0.9982,0.0123,0,0,2023-12,2023Q4,2023
PO01304,SUP010,SKU038,2023-08-03,2023-08-16,2023-08-16,1248,1243,3,260.65,325291.2,0.0,Delivered,0.996,0.0024,0,0,2023-08,2023Q3,2023
PO01305,SUP010,SKU036,2023-01-01,2023-01-14,2023-01-14,1622,1582,21,205.71,333661.62,0.0,Delivered,0.9753,0.0133,0,0,2023-01,2023Q1,2023
PO01306,SUP010,SKU035,2023-11-06,2023-11-19,2023-11-17,3721,3605,34,369.67,1375542.07,0.0,Partial,0.9688,0.0094,0,0,2023-11,2023Q4,2023
PO01307,SUP010,SKU033,2024-06-18,2024-07-01,2024-07-06,2252,2246,37,326.65,735615.8,5.0,Delivered,0.9973,0.0165,1,0,2024-06,2024Q2,2024
PO01308,SUP010,SKU031,2024-03-23,2024-04-05,2024-04-04,1485,1452,10,263.69,391579.65,0.0,Delivered,0.9778,0.0069,0,0,2024-03,2024Q1,2024
PO01309,SUP010,SKU034,2024-01-10,2024-01-23,2024-01-22,3974,3817,76,127.23,505612.02,0.0,Delivered,0.9605,0.0199,0,0,2024-01,2024Q1,2024
PO01310,SUP010,SKU035,2024-01-27,2024-02-09,2024-02-09,2104,2045,0,369.67,777785.68,0.0,Delivered,0.972,0.0,0,0,2024-01,2024Q1,2024
PO01311,SUP010,SKU035,2023-12-03,2023-12-16,2023-12-15,4618,4599,3,369.67,1707136.06,0.0,Delivered,0.9959,0.0007,0,0,2023-12,2023Q4,2023
PO01312,SUP010,SKU038,2024-10-19,2024-11-01,2024-11-04,2746,2694,44,260.65,715744.9,3.0,Delivered,0.9811,0.0163,1,0,2024-10,2024Q4,2024
PO01313,SUP010,SKU033,2024-09-14,2024-09-27,2024-09-26,4969,4921,2,326.65,1623123.85,0.0,Partial,0.9903,0.0004,0,0,2024-09,2024Q3,2024
PO01314,SUP010,SKU032,2023-07-01,2023-07-14,2023-07-13,1478,1408,1,159.44,235652.32,0.0,Delivered,0.9526,0.0007,0,0,2023-07,2023Q3,2023
PO01315,SUP010,SKU033,2024-07-11,2024-07-24,2024-07-22,636,614,11,326.65,207749.4,0.0,Delivered,0.9654,0.0179,0,0,2024-07,2024Q3,2024
PO01316,SUP010,SKU034,2024-08-23,2024-09-05,2024-09-05,3802,3691,4,127.23,483728.46,0.0,Delivered,0.9708,0.0011,0,0,2024-08,2024Q3,2024
PO01317,SUP010,SKU037,2024-05-28,2024-06-10,2024-06-10,4132,3934,54,125.09,516871.88,0.0,Delivered,0.9521,0.0137,0,0,2024-05,2024Q2,2024
PO01318,SUP010,SKU040,2023-06-27,2023-07-10,2023-07-10,3049,2938,20,170.76,520647.24,0.0,Partial,0.9636,0.0068,0,0,2023-06,2023Q2,2023
PO01319,SUP010,SKU031,2023-03-30,2023-04-12,2023-04-12,1241,1190,7,263.69,327239.29,0.0,Partial,0.9589,0.0059,0,0,2023-03,2023Q1,2023
PO01320,SUP010,SKU034,2023-06-23,2023-07-06,2023-07-05,4271,4074,20,127.23,543399.33,0.0,Delivered,0.9539,0.0049,0,0,2023-06,2023Q2,2023
PO01321,SUP011,SKU034,2023-05-16,2023-06-03,2023-06-02,1958,1772,64,127.23,249116.34,0.0,Delivered,0.905,0.0361,0,0,2023-05,2023Q2,2023
PO01322,SUP011,SKU040,2023-10-07,2023-10-25,2023-10-31,2624,2473,97,170.76,448074.24,6.0,Partial,0.9425,0.0392,1,0,2023-10,2023Q4,2023
PO01323,SUP011,SKU039,2024-01-08,2024-01-26,2024-01-25,1896,1674,59,352.57,668472.72,0.0,Delivered,0.8829,0.0352,0,0,2024-01,2024Q1,2024
PO01324,SUP011,SKU035,2024-08-05,2024-08-23,2024-08-22,2864,2573,103,369.67,1058734.88,0.0,Delivered,0.8984,0.04,0,0,2024-08,2024Q3,2024
PO01325,SUP011,SKU033,2023-04-03,2023-04-21,2023-04-21,4331,3912,159,326.65,1414721.15,0.0,Delivered,0.9033,0.0406,0,0,2023-04,2023Q2,2023
PO01326,SUP011,SKU032,2024-05-01,2024-05-19,2024-05-18,3595,3376,111,159.44,573186.8,0.0,Delivered,0.9391,0.0329,0,0,2024-05,2024Q2,2024
PO01327,SUP011,SKU033,2024-10-06,2024-10-24,2024-10-24,3952,3646,204,326.65,1290920.8,0.0,Partial,0.9226,0.056,0,0,2024-10,2024Q4,2024
PO01328,SUP011,SKU037,2024-01-02,2024-01-20,2024-01-20,678,623,27,125.09,84811.02,0.0,Delivered,0.9189,0.0433,0,0,2024-01,2024Q1,2024
PO01329,SUP011,SKU031,2024-02-13,2024-03-02,2024-02-29,3557,3322,119,263.69,937945.33,0.0,Delivered,0.9339,0.0358,0,0,2024-02,2024Q1,2024
PO01330,SUP011,SKU037,2023-08-28,2023-09-15,2023-09-13,1383,1269,73,125.09,172999.47,0.0,Delivered,0.9176,0.0575,0,0,2023-08,2023Q3,2023
PO01331,SUP011,SKU033,2024-08-30,2024-09-17,,2597,0,0,326.65,848310.05,,Cancelled,0.0,0.0,0,1,2024-08,2024Q3,2024
PO01332,SUP011,SKU036,2023-11-04,2023-11-22,2023-11-20,2125,2051,52,205.71,437133.75,0.0,Delivered,0.9652,0.0254,0,0,2023-11,2023Q4,2023
PO01333,SUP011,SKU033,2023-02-25,2023-03-15,2023-03-15,3335,3072,61,326.65,1089377.75,0.0,Partial,0.9211,0.0199,0,0,2023-02,2023Q1,2023
PO01334,SUP011,SKU034,2023-07-25,2023-08-12,2023-08-12,2012,1813,42,127.23,255986.76,0.0,Partial,0.9011,0.0232,0,0,2023-07,2023Q3,2023
PO01335,SUP011,SKU037,2023-06-07,2023-06-25,2023-06-24,540,498,19,125.09,67548.6,0.0,Partial,0.9222,0.0382,0,0,2023-06,2023Q2,2023
PO01336,SUP011,SKU033,2023-08-06,2023-08-24,2023-08-23,2488,2360,59,326.65,812705.2,0.0,Partial,0.9486,0.025,0,0,2023-08,2023Q3,2023
PO01337,SUP011,SKU040,2024-02-14,2024-03-03,2024-03-01,3978,3714,125,170.76,679283.28,0.0,Delivered,0.9336,0.0337,0,0,2024-02,2024Q1,2024
PO01338,SUP011,SKU040,2023-01-28,2023-02-15,2023-02-15,3523,3215,64,170.76,601587.48,0.0,Delivered,0.9126,0.0199,0,0,2023-01,2023Q1,2023
PO01339,SUP011,SKU036,2024-02-12,2024-03-01,2024-03-01,4595,4121,154,205.71,945237.45,0.0,Partial,0.8968,0.0374,0,0,2024-02,2024Q1,2024
PO01340,SUP011,SKU037,2024-01-29,2024-02-16,2024-02-15,3048,2788,59,125.09,381274.32,0.0,Delivered,0.9147,0.0212,0,0,2024-01,2024Q1,2024
PO01341,SUP011,SKU037,2023-07-03,2023-07-21,2023-07-21,4308,4103,202,125.09,538887.72,0.0,Partial,0.9524,0.0492,0,0,2023-07,2023Q3,2023
PO01342,SUP011,SKU037,2023-01-13,2023-01-31,2023-02-10,3645,3432,158,125.09,455953.05,10.0,Partial,0.9416,0.046,1,0,2023-01,2023Q1,2023
PO01343,SUP011,SKU036,2024-03-08,2024-03-26,2024-03-25,1449,1353,51,205.71,298073.79,0.0,Delivered,0.9337,0.0377,0,0,2024-03,2024Q1,2024
PO01344,SUP011,SKU037,2024-04-29,2024-05-17,2024-05-16,1414,1344,55,125.09,176877.26,0.0,Delivered,0.9505,0.0409,0,0,2024-04,2024Q2,2024
PO01345,SUP011,SKU037,2024-11-21,2024-12-09,2024-12-15,2118,1961,107,125.09,264940.62,6.0,Delivered,0.9259,0.0546,1,0,2024-11,2024Q4,2024
PO01346,SUP011,SKU035,2023-02-19,2023-03-09,2023-03-18,4270,3898,184,369.67,1578490.9,9.0,Delivered,0.9129,0.0472,1,0,2023-02,2023Q1,2023
PO01347,SUP011,SKU038,2024-03-11,2024-03-29,2024-03-29,4946,4471,164,260.65,1289174.9,0.0,Partial,0.904,0.0367,0,0,2024-03,2024Q1,2024
PO01348,SUP011,SKU033,2023-11-29,2023-12-17,2023-12-20,3426,3240,116,326.65,1119102.9,3.0,Delivered,0.9457,0.0358,1,0,2023-11,2023Q4,2023
PO01349,SUP011,SKU040,2023-03-28,2023-04-15,2023-04-19,4542,4173,245,170.76,775591.92,4.0,Partial,0.9188,0.0587,1,0,2023-03,2023Q1,2023
PO01350,SUP011,SKU031,2023-09-07,2023-09-25,2023-09-23,4788,4458,147,263.69,1262547.72,0.0,Partial,0.9311,0.033,0,0,2023-09,2023Q3,2023
PO01351,SUP011,SKU035,2023-05-31,2023-06-18,2023-06-18,3628,3360,112,369.67,1341162.76,0.0,Delivered,0.9261,0.0333,0,0,2023-05,2023Q2,2023
PO01352,SUP011,SKU034,2024-03-08,2024-03-26,2024-04-01,1149,1097,27,127.23,146187.27,6.0,Delivered,0.9547,0.0246,1,0,2024-03,2024Q1,2024
PO01353,SUP011,SKU036,2024-08-07,2024-08-25,2024-08-23,4916,4704,244,205.71,1011270.36,0.0,Partial,0.9569,0.0519,0,0,2024-08,2024Q3,2024
PO01354,SUP011,SKU031,2024-08-10,2024-08-28,2024-08-27,2751,2605,80,263.69,725411.19,0.0,Delivered,0.9469,0.0307,0,0,2024-08,2024Q3,2024
PO01355,SUP011,SKU033,2024-09-11,2024-09-29,2024-10-05,2733,2406,123,326.65,892734.45,6.0,Partial,0.8804,0.0511,1,0,2024-09,2024Q3,2024
PO01356,SUP011,SKU034,2023-10-09,2023-10-27,2023-10-25,3106,2760,133,127.23,395176.38,0.0,Partial,0.8886,0.0482,0,0,2023-10,2023Q4,2023
PO01357,SUP011,SKU037,2023-03-07,2023-03-25,2023-03-23,4273,3986,132,125.09,534509.57,0.0,Delivered,0.9328,0.0331,0,0,2023-03,2023Q1,2023
PO01358,SUP011,SKU038,2024-05-02,2024-05-20,2024-05-27,3118,2841,109,260.65,812706.7,7.0,Delivered,0.9112,0.0384,1,0,2024-05,2024Q2,2024
PO01359,SUP011,SKU032,2023-08-04,2023-08-22,2023-08-30,2594,2376,101,159.44,413587.36,8.0,Delivered,0.916,0.0425,1,0,2023-08,2023Q3,2023
PO01360,SUP011,SKU036,2024-10-08,2024-10-26,2024-10-26,2200,2084,67,205.71,452562.0,0.0,Delivered,0.9473,0.0321,0,0,2024-10,2024Q4,2024
PO01361,SUP011,SKU035,2024-04-07,2024-04-25,2024-04-29,3380,3146,159,369.67,1249484.6,4.0,Delivered,0.9308,0.0505,1,0,2024-04,2024Q2,2024
PO01362,SUP011,SKU032,2024-07-23,2024-08-10,2024-08-09,4903,4372,236,159.44,781734.32,0.0,Delivered,0.8917,0.054,0,0,2024-07,2024Q3,2024
PO01363,SUP011,SKU037,2024-02-10,2024-02-28,2024-02-26,2870,2571,131,125.09,359008.3,0.0,Partial,0.8958,0.051,0,0,2024-02,2024Q1,2024
PO01364,SUP011,SKU036,2024-07-17,2024-08-04,2024-08-03,2784,2529,61,205.71,572696.64,0.0,Partial,0.9084,0.0241,0,0,2024-07,2024Q3,2024
PO01365,SUP011,SKU033,2024-05-29,2024-06-16,2024-06-15,4553,4316,245,326.65,1487237.45,0.0,Partial,0.9479,0.0568,0,0,2024-05,2024Q2,2024
PO01366,SUP011,SKU040,2023-07-01,2023-07-19,2023-07-26,4301,4038,96,170.76,734438.76,7.0,Delivered,0.9389,0.0238,1,0,2023-07,2023Q3,2023
PO01367,SUP011,SKU032,2024-10-30,2024-11-17,2024-11-17,737,689,30,159.44,117507.28,0.0,Partial,0.9349,0.0435,0,0,2024-10,2024Q4,2024
PO01368,SUP011,SKU032,2024-09-05,2024-09-23,2024-09-23,3162,2956,133,159.44,504149.28,0.0,Partial,0.9349,0.045,0,0,2024-09,2024Q3,2024
PO01369,SUP011,SKU037,2024-01-15,2024-02-02,,2963,0,0,125.09,370641.67,,Cancelled,0.0,0.0,0,1,2024-01,2024Q1,2024
PO01370,SUP011,SKU034,2024-07-19,2024-08-06,2024-08-10,4250,3881,104,127.23,540727.5,4.0,Delivered,0.9132,0.0268,1,0,2024-07,2024Q3,2024
PO01371,SUP011,SKU038,2023-11-27,2023-12-15,2023-12-17,2195,2045,96,260.65,572126.75,2.0,Delivered,0.9317,0.0469,1,0,2023-11,2023Q4,2023
PO01372,SUP011,SKU033,2023-09-05,2023-09-23,2023-09-21,1410,1342,73,326.65,460576.5,0.0,Delivered,0.9518,0.0544,0,0,2023-09,2023Q3,2023
PO01373,SUP011,SKU038,2023-09-08,2023-09-26,2023-09-26,764,719,29,260.65,199136.6,0.0,Delivered,0.9411,0.0403,0,0,2023-09,2023Q3,2023
PO01374,SUP011,SKU039,2024-01-30,2024-02-17,2024-02-16,4901,4366,200,352.57,1727945.57,0.0,Delivered,0.8908,0.0458,0,0,2024-01,2024Q1,2024
PO01375,SUP011,SKU031,2023-01-25,2023-02-12,2023-02-12,2899,2762,135,263.69,764437.31,0.0,Delivered,0.9527,0.0489,0,0,2023-01,2023Q1,2023
PO01376,SUP011,SKU035,2024-01-08,2024-01-26,2024-01-24,4104,3769,97,369.67,1517125.68,0.0,Partial,0.9184,0.0257,0,0,2024-01,2024Q1,2024
PO01377,SUP011,SKU038,2024-08-16,2024-09-03,2024-09-07,3502,3211,181,260.65,912796.3,4.0,Partial,0.9169,0.0564,1,0,2024-08,2024Q3,2024
PO01378,SUP011,SKU035,2023-08-04,2023-08-22,2023-08-20,1106,1018,51,369.67,408855.02,0.0,Delivered,0.9204,0.0501,0,0,2023-08,2023Q3,2023
PO01379,SUP011,SKU033,2023-12-17,2024-01-04,2024-01-03,2612,2432,122,326.65,853209.8,0.0,Delivered,0.9311,0.0502,0,0,2023-12,2023Q4,2023
PO01380,SUP011,SKU040,2024-06-18,2024-07-06,2024-07-05,3471,3277,159,170.76,592707.96,0.0,Partial,0.9441,0.0485,0,0,2024-06,2024Q2,2024
PO01381,SUP011,SKU040,2024-10-11,2024-10-29,2024-10-27,2915,2605,65,170.76,497765.4,0.0,Delivered,0.8937,0.025,0,0,2024-10,2024Q4,2024
PO01382,SUP011,SKU031,2023-10-27,2023-11-14,2023-11-14,729,697,18,263.69,192230.01,0.0,Delivered,0.9561,0.0258,0,0,2023-10,2023Q4,2023
PO01383,SUP011,SKU033,2023-09-23,2023-10-11,2023-10-09,3824,3529,207,326.65,1249109.6,0.0,Delivered,0.9229,0.0587,0,0,2023-09,2023Q3,2023
PO01384,SUP011,SKU039,2024-08-24,2024-09-11,2024-09-10,3596,3444,92,352.57,1267841.72,0.0,Delivered,0.9577,0.0267,0,0,2024-08,2024Q3,2024
PO01385,SUP011,SKU035,2024-05-08,2024-05-26,2024-05-26,1030,938,27,369.67,380760.1,0.0,Partial,0.9107,0.0288,0,0,2024-05,2024Q2,2024
PO01386,SUP011,SKU031,2024-09-15,2024-10-03,2024-10-01,2113,1927,108,263.69,557176.97,0.0,Delivered,0.912,0.056,0,0,2024-09,2024Q3,2024
PO01387,SUP011,SKU032,2024-06-20,2024-07-08,2024-07-07,769,704,23,159.44,122609.36,0.0,Partial,0.9155,0.0327,0,0,2024-06,2024Q2,2024
PO01388,SUP011,SKU040,2023-10-05,2023-10-23,2023-10-21,4905,4701,104,170.76,837577.8,0.0,Delivered,0.9584,0.0221,0,0,2023-10,2023Q4,2023
PO01389,SUP011,SKU038,2024-06-19,2024-07-07,2024-07-05,1996,1880,56,260.65,520257.4,0.0,Delivered,0.9419,0.0298,0,0,2024-06,2024Q2,2024
PO01390,SUP011,SKU032,2023-07-01,2023-07-19,2023-07-17,2773,2463,131,159.44,442127.12,0.0,Partial,0.8882,0.0532,0,0,2023-07,2023Q3,2023
PO01391,SUP011,SKU039,2023-05-16,2023-06-03,2023-06-08,2498,2329,89,352.57,880719.86,5.0,Delivered,0.9323,0.0382,1,0,2023-05,2023Q2,2023
PO01392,SUP011,SKU039,2023-02-22,2023-03-12,2023-03-12,4418,3934,109,352.57,1557654.26,0.0,Partial,0.8904,0.0277,0,0,2023-02,2023Q1,2023
